ID,X,Y,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,ADR_KNM,FISH,CATEGORY
282,126.155936699999,34.2276108308776,독거군도 부근,초도앞 해상,암,14.9~17.5,1물~4물,전라남도 진도군,"참돔,감성돔,돌돔,광어,농어",0
283,126.168743899999,34.2286216708777,독거군도 부근,간암여 해상,암,23.5~29,1물~4물,전라남도 진도군,"참돔,감성돔,돌돔,광어,농어",0
284,126.172560599999,34.2251627808776,독거군도 부근,제주섬 해상,암,27.5~29,1물~4물,전라남도 진도군,"참돔,감성돔,돌돔,광어,농어",0
285,126.3305025,34.0171527808752,추자군도,횡간도 북측 해상,암,40~46,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
286,126.3545483,34.0079413908751,추자군도,곽도 앞 해상,암,7.6~16.1,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
287,126.3629803,33.999255830875,추자군도,가인서 앞 해상,암,25~29,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
288,126.340775,33.9868797208748,추자군도,흑검도 앞 해상,암,8~26,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
289,126.3409886,33.9681477808746,추자군도,하추자도 북측 해상,"암, 자갈",31~32,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
290,126.3614022,33.9543427808744,추자군도,하추자도 동측 해상,"모래, 조개껍질",29~32,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
291,126.3290642,33.9218822208741,추자군도,하추자도와 청도 사이,암,20.2~21,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
292,126.2991586,33.9434941708743,추자군도,묵리 마을 앞 해상,암,16~38,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
293,126.3103517,33.9584722208744,추자군도,추자교 앞 해상,"모래, 펄",12.1~14.6,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
294,126.3063825,33.9696952808746,추자군도,추자항 북측 해상,암,22.5~28,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
295,126.2880972,33.9703869408746,추자군도,대서리 인근 해상,암,28.5~29.5,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
296,126.2573533,33.9751522208746,추자군도,상추자도와 직구도 사이,"모래, 펄",43~45,"조금 전후, 1~4물",제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",0
297,127.5379303,34.6218091708825,낭도 부근,하과도 남측 해상,암,6.3~6.8,"5물~8물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
298,127.5539778,34.6222772208826,낭도 부근,홍도 남측 해상,"펄, 조개껍질",8.3~12.8,"5물~8물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
299,127.540795,34.5944255608823,낭도 부근,목도 해상,암,7.1~9.1,"5물~8물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
300,127.5576089,34.6005819408823,낭도 부근,추도 북측 해상,암,3~3.9,"5물~8물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
301,127.5935761,34.5952794408823,낭도 부근,상화도 서측 해상,암,8.5~29,"13물~5물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
302,127.6055097,34.5920427808822,낭도 부근,장구도 동측 해상,암,4.7~23,"13물~5물, 조금 전후",전라남도 고흥군,"감성돔,붕장어,농어,숭어",0
303,127.8561828,34.7293269408838,여수엑스포 부근,향촌마을 부근,암,19.5~28,조금,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",0
304,127.7959981,34.6876108308834,여수엑스포 부근,죽도 인근 해상,펄,10.6~15.7,조금,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",0
305,127.7049028,34.8947222208857,광양만 부근,여수대교 부근,암,9.7~13,5물~10물,전라남도 광양시,"붕장어,망둥어,숭어,감성돔,농어,노래미,볼락",0
306,127.7782353,34.9446325008863,광양만 부근,마도 부근,"펄,모래",0.4~2.0,5물~10물,전라남도 광양시,"붕장어,망둥어,숭어,감성돔,농어,노래미,볼락",0
307,127.0637508,34.1938086108775,황제도,알매섬 해상,암,22~30,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
308,127.0891417,34.1899780608774,황제도,맞담 해상,"모래, 조개껍질",15.2~16,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
309,127.1402044,34.2177438908777,황제도,흰여 해상,펄,17.2~28,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
310,127.1412392,34.2034013908776,황제도,대마도 해상,암,23~27,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
311,127.1523456,34.2024594408775,황제도,소마도 해상,암,22~26,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
312,127.1906136,34.2145744408777,황제도,원도 해상,펄,28.5~41,"조금 전후, 2~3물",전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",0
313,127.3568578,34.2910536108786,손죽열도 부근,손죽 방파제 해상,펄,2.8~6.3,"중들물~만조, 사리를 피한 물때",전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
314,127.3866897,34.2978061108787,손죽열도 부근,잔거리 동쪽 해상,암,15.3~20.6,"중들물~만조, 사리를 피한 물때",전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
315,127.397645,34.2997341708787,손죽열도 부근,소거문도 북쪽 해상,암,9.9~20.6,"중들물~만조, 사리를 피한 물때",전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
316,127.4063517,34.2825711108785,손죽열도 부근,소거문도 동쪽 해상,펄,19.5~20.3,"중들물~만조, 사리를 피한 물때",전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
317,127.4459978,34.2553127808782,간수제도,소평도 해상,펄,12.6~29.5,사리를 피한 조금 이후,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
318,127.4663047,34.234356670878,간수제도,갈퀴섬 해상,"펄, 모래",14.8~29.5,사리를 피한 조금 이후,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
319,127.5483258,34.2560130608782,간수제도,소두역서 해상,암,28~32,사리를 피한 조금 이후,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
320,127.5336661,34.2492844408781,간수제도,대두역서 해상,펄,29~31,사리를 피한 조금 이후,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어",0
321,127.3828069,34.0612652808759,대삼부도,노루섬 인근 해상,암,14.8~16.8,10물~13물,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어,쏨벵이",0
322,127.3872136,34.0524122208757,대삼부도,무구여 인근 해상,암,13.8~19.6,10물~13물,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어,쏨벵이",0
323,127.8065253,34.4649044408807,연도,신강서 인근 해상,암,26~29.5,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
324,127.8085889,34.4297405608803,연도,동부앞 인근 해상,암,9.7~28,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
325,127.8069956,34.40797556088,연도,소룡단 인근 해상,암,34~47,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
326,127.7934903,34.4141155608801,연도,덕포앞 해상,암,0.7~3.1,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
327,127.7965222,34.4295938908803,연도,역포항 인근 해상,암,0.8~1.1,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
328,127.7925775,34.4411136108804,연도,땅포앞 인근 해상,암,9.7~23.5,"초들물, 초날물, 조금 전·후",전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",0
329,128.0517994,34.9278119408861,진주만 부근,삼천포대교 밑,암,10.4~11.1,"13물-4물, 초들물",경상남도 고성군,"감성돔,노래미,볼락,농어,도다리,갑오징어",0
330,128.2849456,34.8883108308856,자란만 부근,두도 해상,암,7.5~7.6,조금 전후,경상남도 고성군,"갑오징어,감성돔,노래미,벵에돔,참돔,볼락,농어",0
331,128.3035167,34.746140000884,추도 부근,개바위 끝 부근,암,21~23.5,6물~8물,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",0
332,128.3003,34.7587000008841,추도 부근,대항승선장부근 해상,암,21~23.5,6물~8물,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",0
333,128.3053683,34.7580875008841,추도 부근,흰여 부근,암,4.0~13.5,6물~8물,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",0
334,128.3633197,34.6704427808831,연화도 부근,우서부근 해상,암,5.6~6.0,"초들물, 초날물, 5물~6물, 조금",경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",0
335,128.3710639,34.6443391708828,연화도 부근,연화도 방파제 인근해상,암,12~18.3,"초들물, 초날물, 5물~6물, 조금",경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",0
336,128.3489803,34.6525355608828,연화도 부근,연화항 부근 해상,암,9.7~18,"초들물, 초날물, 5물~6물, 조금",경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",0
337,128.3505564,34.6527216708829,연화도 부근,연화항 부근 해상,암,4.4~9.7,"초들물, 초날물, 5물~6물, 조금",경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",0
338,128.1826194,34.5729475008819,갈도 부근,갈도 북측,"모래, 조개껍질",11.6~11.8,"2물~8물, 사리전후",경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",0
339,128.1808831,34.5576616708818,갈도 부근,귀신여 우측 하단,암,14.5~15.9,"2물~8물, 사리전후",경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",0
340,128.468675,35.0775444408876,당항포 부근,동진교 해상,모래,7~15.8,조금전후,경상남도 고성군,"도다리,노래미,볼락,감성돔,갑오징어",0
341,128.4505306,35.0725750008876,당항포 부근,카페이안펜션 해상,"펄, 모래",13.7~17,조금전후,경상남도 고성군,"도다리,노래미,볼락,감성돔,갑오징어",0
342,128.973775800001,35.0332675008867,부산항 부근,몰운대 전망대 해상,펄,11.7~15,"조금전후, 1물~5물",부산광역시 영도구,"쥐노래미,고등어,벵에돔,숭어,감성돔,참돔,",0
343,129.138451900002,35.1512875008875,수영만 부근,광안대교 인근 해상,"펄,모래",8.2~9.7,6물~8물,부산광역시 남구,"도다리,붕장어,학꽁치,무늬오징어,망상어",0
344,129.170659200002,35.1512738908875,수영만 부근,앞산초 인근 해상,암,8.2~9.7,6물~8물,부산광역시 남구,"도다리,붕장어,학꽁치,무늬오징어,망상어",0
345,129.194562800003,35.1592691708875,수영만 부근,청사포항 인근 해상,암,8.2~9.7,6물~8물,부산광역시 남구,"도다리,붕장어,학꽁치,무늬오징어,망상어",0
346,124.727861099962,37.839000000887104,대청도·소청도,대청도 검은낭 갯바위,바위,3.1~3.4,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
347,124.702388899959,37.8048888908854,대청도·소청도,대청도 독바위,모래,7.6~8,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
348,124.694416699959,37.8065555608849,대청도·소청도,대청도 기름아가리(기름바다),모래,1.9~2.4,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
349,124.682972199983,37.7986666671269,대청도·소청도,대청도 서풍받이 끝,바위,3.7~7,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
350,124.679777799957,37.801722220884,대청도·소청도,대청도 서풍받이 서쪽 갯바위,"모래, 조개껍질",5.3~6,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
351,124.677249999957,37.8135000008839,대청도·소청도,대청도 사탄동해변 갯바위,"모래, 조개껍질",1.7~2.2,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
352,124.679722199957,37.8222500008841,대청도·소청도,대청도 지두리해변 갯바위,"모래, 조개껍질",1.4~2,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,쏨뱅이,우럭",1
353,124.755388899963,37.7688055608882,대청도·소청도,소청도 예동항 동쪽 갯바위,"펄, 가는 모래",3.6~4.1,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
354,124.748888899963,37.7690277808878,대청도·소청도,소청도 예동 갯바위,"펄, 가는 모래",2.8~3.4,사리 전후,인천광역시 옹진군,"넙치,노래미,농어,쏨뱅이,우럭",1
355,126.3086944,37.5601666709118,장봉도,채석장 북갯바위(가막머리),"자갈, 모래",3~3.5,"조금 전·후, 3물~5물",인천광역시 옹진군,"넙치,노래미,망둑어,숭어,붕장어,우럭",1
356,126.312555599727,37.5595555620762,장봉도,채석장 부근,모래,1.3~3.7,"조금 전·후, 3물~5물",인천광역시 옹진군,"넙치,노래미,망둑어,숭어,붕장어,우럭",1
357,126.321166699999,37.5456111109117,장봉도,진촌 서갯바위,"모래, 펄",1.2~1.6,"조금 전·후, 3물~5물",인천광역시 옹진군,"넙치,노래미,망둑어,숭어,우럭",1
358,126.292166699999,37.2689166709094,자월도,마바위,모래,1.2~1.9,"들물, 날물",인천광역시 옹진군,"넙치,우럭",1
359,126.3164444,37.262833330909295,자월도,입암두 부근 갯바위,모래,1.2~2.2,"들물, 날물",인천광역시 옹진군,"넙치,우럭",1
360,126.335277800596,37.2629722172226,자월도,떡바위,모래,1.3~2,"들물, 날물",인천광역시 옹진군,"넙치,우럭",1
361,126.3483056,37.259777780909296,자월도,굴뿌리,모래,1.4~2.1,"들물, 날물",인천광역시 옹진군,"넙치,우럭",1
362,126.330388899999,37.2458888909091,자월도,분모골,"조개껍질, 펄",1.3~3,들물,인천광역시 옹진군,"넙치,우럭",1
363,126.2898889,37.2555000009092,자월도,항도(목섬) 부근,모래,1.2~2,들물,인천광역시 옹진군,"노래미,우럭",1
364,126.278444399999,37.2633888909092,자월도,큰굴 부근,모래,1~4,"들물, 날물",인천광역시 옹진군,"넙치,우럭",1
365,126.102888900265,37.2646388930419,덕적도·소야도,덕적도 능동자갈마당 갯바위,모래,2~3,모래,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
366,126.110416699866,37.2618333279017,덕적도·소야도,덕적도 소재해변 갯바위,"펄, 모래",2.2~5,"펄, 모래",인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
367,126.117611099999,37.257833330909,덕적도·소야도,덕적도 파락금이 갯바위,"펄, 모래",2.2~5,"펄, 모래",인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
368,126.144694399999,37.2423611109089,덕적도·소야도,덕적도 목섬 부근,"펄, 모래",2~2.4,"펄, 모래",인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
369,126.165361099999,37.2317222209089,덕적도·소야도,덕적도 정자바위,"펄, 모래",1.7~2,"펄, 모래",인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
370,126.147777799999,37.2146388909087,덕적도·소야도,덕적도 밭지름해수욕장 갯바위,"펄, 모래",1.7~1.9,"모래, 펄",인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
371,126.124138899999,37.2117500009087,덕적도·소야도,"덕적도 큰이마, 작은이마",가는 모래,1.2~1.6,가는 모래,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
372,126.1592222,37.2243333309088,덕적도·소야도,소야도 뒷장불,모래,1.2~1.5,모래,인천광역시 옹진군,"노래미,농어,붕장어,숭어,우럭",1
373,126.194138900176,37.208055565376895,덕적도·소야도,소야도 대금두(진대끝) 부근,"모래, 펄",20~25,"모래, 펄",인천광역시 옹진군,"노래미,농어,붕장어,숭어,우럭",1
374,126.179222199936,37.2006666748446,덕적도·소야도,소야도 남서쪽 갯바위,모래,1.3~1.5,모래,인천광역시 옹진군,"노래미,농어,붕장어,숭어,우럭",1
375,126.1695278,37.2094444409086,덕적도·소야도,소야도 떼뿌루해수욕장 갯바위,모래,1.1~1.4,모래,인천광역시 옹진군,"노래미,농어,붕장어,숭어,우럭",1
376,126.2190833,37.1876111109086,이작도·승봉도,소이작도 돌살부리 부근,펄,1.2~1.8,조금 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
377,126.249361099999,37.1830555609085,이작도·승봉도,소이작도 손가락 바위 부근,"펄, 모래",1.2~1.7,조금 전·후,인천광역시 옹진군,"노래미,우럭",1
378,126.2406944,37.1770555609085,이작도·승봉도,소이작도 해군기지 부근,"펄, 모래",1.5~2,조금 전·후,인천광역시 옹진군,"노래미,우럭",1
379,126.2154722,37.182250000908496,이작도·승봉도,소이작도 간뿌리 부근,가는 모래,1.1~1.8,조금 전·후,인천광역시 옹진군,"넙치,노래미",1
380,126.254722199999,37.1812777809085,이작도·승봉도,대이작도 오형제바위,"펄, 모래",3~5,조금 전·후,인천광역시 옹진군,"넙치,농어,우럭",1
381,126.2732222,37.1598888909083,이작도·승봉도,대이작도 토끼바위 부근,"펄, 모래",3~5,조금 전·후,인천광역시 옹진군,"넙치,농어,우럭",1
382,126.259694400253,37.1684444450434,이작도·승봉도,대이작도 작은풀안해수욕장 정자 부근,가는 모래,1.2~1.9,조금 전·후,인천광역시 옹진군,"넙치,우럭",1
383,126.24933329974,37.170388889728,이작도·승봉도,대이작도 유곶 부근,"펄, 모래",3~5,조금 전·후,인천광역시 옹진군,"넙치,농어,우럭",1
384,126.2910833,37.1740000009084,이작도·승봉도,승봉도 동양콘도 앞,"모래, 펄, 조개껍질",1.3~1.6,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
385,126.293944399987,37.1750000007958,이작도·승봉도,승봉도 소각장 부근,펄,1.1~1.9,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
386,126.303444399546,37.1727499964663,이작도·승봉도,승봉도 부채바위,펄,1~1.8,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
387,126.3121111,37.171694440908496,이작도·승봉도,승봉도 남대문바위,펄,1.4~1.7,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
388,126.318305599999,37.1653611109084,이작도·승봉도,승봉도 참나무골,펄,1.5~2,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어",1
389,126.3246389,37.161611110908495,이작도·승봉도,승봉도 촛대바위,"모래, 조개껍질",1.2~2.2,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
390,126.3208889,37.1573055609083,이작도·승봉도,승봉도 목섬 부근,모래,1.2~2.2,초들물~중들물,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
391,126.2948056,37.1649444409084,이작도·승봉도,승봉도 철탑앞 갯바위,가는 모래,1.1~1.5,초들물~중들물,인천광역시 옹진군,"노래미,농어",1
392,126.104777799719,37.1820277790418,문갑도·선갑도,문갑도 한월리해수욕장 갯바위,가는 모래,1.4~1.7,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
393,126.114527799999,37.1812777809083,문갑도·선갑도,문갑도 문갑해수욕장 갯바위,가는 모래,2.2~4.7,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
394,126.110305599999,37.1770555609083,문갑도·선갑도,문갑도 문갑해수욕장 갯바위,"펄, 모래",1.3~2,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
395,126.1091667,37.1657222209082,문갑도·선갑도,문갑도 진뿌리,"펄, 모래",3~3.8,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
396,126.101249999999,37.1664166709082,문갑도·선갑도,문갑도 문턱뿌리 부근,"펄, 모래",11~13,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
397,125.967972199998,37.0843611109071,백아도·굴업도,백아도 기차바위 부근,펄,2.3~3.8,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
398,125.951944400202,37.0750000052905,백아도·굴업도,백아도 목가지 부근,바위,2.1~3,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
399,125.941583299939,37.0812222213211,백아도·굴업도,백아도 서쪽 곶부리,바위,7.6~8,사리 전·후,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
400,125.981472199999,37.1943888909081,백아도·굴업도,굴업도 마을 북쪽 갯바위,가는 모래,1.7~2.5,들물,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
401,125.983666699999,37.1944722209082,백아도·굴업도,굴업도 해수욕장 북쪽 갯바위,가는 모래,1.8~2.5,들물,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
402,125.992333300131,37.1951111097194,백아도·굴업도,굴업도 해수욕장 동쪽 갯바위,"모래, 펄",2.5~3,들물,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
403,125.981805599999,37.1869722209081,백아도·굴업도,굴업도 마을 동쪽 갯바위,"모래, 펄",1.2~1.8,들물,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
404,125.975194399999,37.1869444409081,백아도·굴업도,굴업도 마을 서쪽 갯바위,"모래, 펄",1.3~1.8,들물,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
405,126.4297778,37.2633888909093,영흥도·선재도·대부도·구봉도,영흥도 양로봉 갯바위(신노루),"펄, 모래",2.3~4.1,들물,인천광역시 옹진군,"넙치,농어",1
406,126.435305599999,37.2743888909095,영흥도·선재도·대부도·구봉도,영흥도 비석바위,"펄, 모래",2.2~4.3,들물,인천광역시 옹진군,"넙치,농어,삼치,숭어",1
407,126.4556667,37.2843333309095,영흥도·선재도·대부도·구봉도,영흥도 농어바위,모래,1.2~2,들물,인천광역시 옹진군,"넙치,농어,삼치,숭어",1
408,126.4706667,37.2873055609096,영흥도·선재도·대부도·구봉도,영흥도 진여,"펄, 모래",1.5~2.3,들물,인천광역시 옹진군,"넙치,농어,삼치,우럭",1
409,126.489027800112,37.2832222195623,영흥도·선재도·대부도·구봉도,영흥도 십리포해수욕장 갯바위,"펄, 모래",1.2~2,들물,인천광역시 옹진군,"넙치,농어,삼치,우럭",1
410,126.4811389,37.2418333309092,영흥도·선재도·대부도·구봉도,영흥도 용담리해수욕장 부근,"펄, 모래",1.4~2.2,들물,인천광역시 옹진군,"넙치,노래미,망둑어,우럭",1
411,126.524249999999,37.2568055609093,영흥도·선재도·대부도·구봉도,신지도 대량곶 부근 갯바위,펄,1.8~2.5,"들물, 날물",인천광역시 옹진군,"노래미,망둑어,붕장어,양태,우럭",1
412,126.5423611,37.2143888909089,영흥도·선재도·대부도·구봉도,대부도 쪽박섬 부근,펄,1~1.3,"들물, 날물",경기도 안산시,"노래미,망둑어,붕장어,우럭",1
413,126.6219722,37.1630277809085,제부도,제부도 소방서 앞,펄,1~1.3,"들물, 날물",경기도 화성시,"넙치,노래미,망둑어",1
414,126.618249999826,37.156527782970706,제부도,제부도 매(삼형제)바위 부근,펄,1.1~1.4,"들물, 날물",경기도 화성시,"넙치,망둑어,붕장어,숭어,우럭",1
415,126.535111099849,37.1143333344244,입파도·국화도,입파도 북서측 끝단,모래,1.4~3,조금 전·후,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
416,126.540694399999,37.111166670908,입파도·국화도,입파도 북동측 끝단,모래,2.2~4.1,조금 전·후,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
417,126.5397222,37.097722220908,입파도·국화도,입파도 동남측 돌출부,모래,1.2~2,조금 전·후,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
418,126.538027800284,37.0937222220966,입파도·국화도,입파도 남측 곶부리,모래,3.7~5,조금 전·후,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
419,126.5370833,37.102444440908,입파도·국화도,입파도 서측 갯바위,"펄, 모래",1.2~1.5,조금 전·후,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
420,126.5544167,37.0714166709077,입파도·국화도,국화도 매박섬(토끼섬),모래,5~5.2,조금 전·후,경기도 화성시,"노래미,도다리,우럭",1
421,126.5568611,37.0640000009076,입파도·국화도,국화도 해수욕장 서측 갯바위,모래,1.3~2.3,조금 전·후,경기도 화성시,"노래미,도다리,우럭",1
422,126.5587222,37.0618055609076,입파도·국화도,국화도 해수욕장 동측 갯바위,모래,1.2~2.3,조금 전·후,경기도 화성시,"노래미,도다리,우럭",1
423,126.54975,37.0545277809076,입파도·국화도,국화도 도지섬 부근,펄,2.3~4,조금 전·후,경기도 화성시,"노래미,도다리,우럭",1
424,126.5512778,37.0582222209076,입파도·국화도,국화도 서쪽 곶부리,펄,1.3~2.1,조금 전·후,경기도 화성시,"노래미,도다리,우럭",1
425,126.379944399999,37.1057777809079,풍도·난지도,풍도 채석장 남측,바위,4~6,사리 전·후,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
426,126.38025,37.114194440908,풍도·난지도,풍도 채석장 북측,"펄, 자갈",4~5,사리 전·후,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
427,126.390055599999,37.115694440908,풍도·난지도,풍도 북동측 돌출부,"펄, 자갈",1.5~2.6,사리 전·후,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
428,126.3947222,37.107416670908,풍도·난지도,풍도 남쪽 마을 부근,"펄, 자갈",1.3~2.1,사리 전·후,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
429,126.421222199866,37.0498888888992,풍도·난지도,대난지도 해수욕장 갯바위,모래,1.5~2.2,"만조, 간조 전·후",충청남도 당진시,"넙치,농어,도다리,붕장어,우럭",1
430,126.4495278,37.0442777809074,풍도·난지도,대난지도 도끝이 부근,펄,1.7~3,"만조, 간조 전·후",충청남도 당진시,"넙치,농어,도다리,붕장어,우럭",1
431,126.441166699482,37.0383055602627,풍도·난지도,소난지도 서쪽 갯바위,바위,1.5~2.4,"만조, 간조 전·후",충청남도 당진시,"넙치,농어,도다리,붕장어,우럭",1
432,126.4343889,36.360583330901,원산도·삽시도,원산도해수욕장 동측 소록도,"펄, 모래",1.4~2.1,들물 전·후,충청남도 보령시,"갑오징어,넙치,농어,노래미,우럭,주꾸미",1
433,126.4203333,36.363250000901104,원산도·삽시도,원산도해수욕장 서측 갯바위,"펄, 모래",1.9~2.5,들물 전·후,충청남도 보령시,"갑오징어,넙치,농어,노래미,우럭,주꾸미",1
434,126.4082778,36.364611110901,원산도·삽시도,원산도 용뿌리 갯바위,"펄, 모래",1.1~1.6,들물 전·후,충청남도 보령시,"감성돔,갑오징어,넙치,노래미,농어,우럭,주꾸미",1
