X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY
126.104777799719,37.1820277790418,G10067,F1006,문갑도·선갑도,문갑도 한월리해수욕장 갯바위,가는 모래,1.4~1.7,사리 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투",01_문갑도 한월리해수욕장 갯바위.JPG,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
125.951944400202,37.0750000052905,G10080,F1007,백아도·굴업도,백아도 목가지 부근,바위,2.1~3,사리 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
125.941583299939,37.0812222213211,G10082,F1007,백아도·굴업도,백아도 서쪽 곶부리,바위,7.6~8,사리 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
125.992333300131,37.1951111097194,G10086,F1007,백아도·굴업도,굴업도 해수욕장 동쪽 갯바위,"모래, 펄",2.5~3,들물,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
126.489027800112,37.2832222195623,G10095,F1008,영흥도·선재도·대부도·구봉도,영흥도 십리포해수욕장 갯바위,"펄, 모래",1.2~2,들물,"▶넙치 - 루어, 원투 
▶농어 - 루어, 릴찌
▶삼치 - 루어, 릴찌 
▶우럭 - 루어, 릴찌",05_십리포해수욕장 갯바위.JPEG,인천광역시 옹진군,"넙치,농어,삼치,우럭",1
126.618249999826,37.15652778297071,G10113,F1009,제부도,제부도 매(삼형제)바위 부근,펄,1.1~1.4,"들물, 날물","▶넙치 - 루어, 원투 
▶망둑어 - 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",03_제부도 매(삼형제)바위 부근.JPEG,경기도 화성시,"넙치,망둑어,붕장어,숭어,우럭",1
126.535111099849,37.1143333344244,G10116,F1010,입파도·국화도,입파도 북서측 끝단,모래,1.4~3,조금 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶도다리 - 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
126.538027800284,37.0937222220966,G10121,F1010,입파도·국화도,입파도 남측 곶부리,모래,3.7~5,조금 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶도다리 - 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
126.421222199866,37.0498888888992,G10137,F1011,풍도·난지도,대난지도 해수욕장 갯바위,모래,1.5~2.2,"만조, 간조 전·후","▶넙치 - 루어, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",08_대난지도 해수욕장 갯바위.JPEG,충청남도 당진시,"넙치,농어,도다리,붕장어,우럭",1
126.441166699482,37.03830556026271,G10141,F1011,풍도·난지도,소난지도 서쪽 갯바위,바위,1.5~2.4,"만조, 간조 전·후","▶넙치 - 루어, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,충청남도 당진시,"넙치,농어,도다리,붕장어,우럭",1
126.340666699513,36.333666667368895,G10159,F1012,원산도·삽시도,삽시도 물망터,"모래, 조개껍질",1.6~2.5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶주꾸미 - 루어",,충청남도 보령시,"감성돔,갑오징어,넙치,농어,우럭,주꾸미",1
126.351361099877,36.3491666667563,G10161,F1012,원산도·삽시도,삽시도 거멀너머해수욕장 부근,"모래, 조개껍질",1.3~2.2,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶주꾸미 - 루어",,충청남도 보령시,"감성돔,갑오징어,넙치,농어,우럭,주꾸미",1
126.26541669951,36.2653888918588,G10170,F1013,호도·녹도·외연도,녹도 동두말 부근,모래,3~5,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶우럭 - 릴찌, 원투",,충청남도 보령시,"감성돔,넙치,노래미,농어,우럭",1
125.985861099896,36.1197777785671,G10180,F1014,어청도·연도,어청도 농배,펄,3~4.5,"들물, 날물","▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,갑오징어,넙치,노래미,농어,우럭",1
125.978499999811,36.1103611075361,G10184,F1014,어청도·연도,어청도 시목서 부근,바위,3.7~5,"들물, 날물","▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶방어 - 부력, 잠수, 지깅 
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,넙치,농어,돌돔,방어,우럭",1
126.235166700241,35.993500001212894,G10195,F1015,십이동파도·비안도,십이동파도 큰 쌍섬,"펄, 모래",7.5~12,12물~3물,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 군산시,"감성돔,갑오징어,넙치,노래미,농어,우럭,참돔",1
126.237138900495,35.9828611073842,G10197,F1015,십이동파도·비안도,십이동파도 벌린여,"펄, 조개껍질",4.7~6,12물~3물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶돌돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 군산시,"감성돔,넙치,돌돔,노래미,농어,우럭,참돔",1
126.439499999974,35.7400555631744,G10207,F1015,십이동파도·비안도,비안도 북서쪽 떨어진여 부근,조개껍질,5.1~5.6,들물 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶참돔 - 부력, 잠수 
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,갑오징어,넙치,노래미,농어,참돔,우럭",1
126.365861099824,35.8466111107857,G10221,F1016,말도·방축도,방축도 독립문바위,가는 모래,2.3~3,중들물~만조시,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투
▶부시리 - 부력, 잠수, 지깅 
▶참돔 - 부력, 잠수",,전라북도 군산시,"감성돔,넙치,농어,우럭,부시리,참돔",1
126.406833300265,35.8207777790551,G10224,F1017,선유도·무녀도·장자도·신시도,선유도해수욕장 앞 갯바위,"모래, 펄",1.3~1.8,조금 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투",03_선유도해수욕장 앞 갯바위.JPEG,전라북도 군산시,"넙치,노래미,농어,붕장어,우럭",1
126.110805599608,35.6668055634115,G10236,F1018,왕등도·위도,상왕등도 북쪽 끝바리,펄,7~10,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 부안군,"감성돔,넙치,돌돔,붕장어,우럭,참돔",1
126.107249999908,35.6561666728826,G10238,F1018,왕등도·위도,상왕등도 터널바위,펄,2.5~5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶돌돔 - 릴찌, 장대, 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 부안군,"감성돔,넙치,돌돔,붕장어,우럭,참돔",1
126.115000000385,35.6449444412762,G10239,F1018,왕등도·위도,하왕등도 북쪽 갯바위,"펄, 모래, 조개껍질",3.6~5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶돌돔 - 릴찌, 장대, 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 부안군,"감성돔,넙치,돌돔,붕장어,우럭,참돔",1
126.25355560019,35.577416674412106,G10246,F1018,왕등도·위도,위도 철탑 부근,펄,2.4~3.3,중썰물~끝썰물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",11_위도 철탑 부근.JPEG,전라북도 부안군,"감성돔,넙치,노래미,농어,숭어,우럭",1
126.259972199694,35.5888611139071,G10248,F1018,왕등도·위도,위도 미영금해수욕장 갯바위,펄,2.7~3.5,중썰물~끝썰물,"▶넙치 - 루어, 원투 
▶노래미-루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶숭어 - 릴찌, 장대, 훌치기
▶우럭 - 릴찌, 원투",13_위도 미영금해수욕장 갯바위.JPEG,전라북도 부안군,"넙치,노래미-루어,,농어,숭어,우럭",1
125.892722199573,34.7478055599739,G10251,F1019,비금도·도초도,비금도 하누넘해수욕장 갯바위,모래,3.3~4.7,날물,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",02_비금도 하누넘해수욕장 갯바위.JPEG,전라남도 신안군,"노래미,농어,돌돔,볼락,붕장어,우럭,참돔",1
125.952833300214,34.7886111113383,G10256,F1019,비금도·도초도,비금도 명사십리해수욕장 갯바위,펄,5.2~6.1,날물,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",07_비금도 명사십리해수욕장 갯바위.JPEG,전라남도 신안군,"노래미,농어,돌돔,볼락,붕장어,우럭,참돔",1
125.999138900253,34.7734999967896,G10261,F1019,비금도·도초도,비금도 가산리 진골 갯바위,"펄, 모래",1.3~1.7,초들물~중들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,농어,돌돔,참돔",1
125.914583300259,34.6864166666309,G10267,F1019,비금도·도초도,도초도 문바위 부근,"모래, 조개껍질",3~5.3,초들물~중들물,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,돌돔,볼락,참돔",1
125.439194400223,34.6716111129638,G10272,F1020,흑산도·삼태도,대흑산도 정촌리 홈통 부근,"모래, 조개껍질",2.2~3.7,들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 장대, 릴찌",,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,참돔,학공치",1
125.281500000623,34.4350277772974,G10280,F1020,흑산도·삼태도,상태도 마을 앞 갯바위,바위,5.1~6.8,초날물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶열기 - 외줄 
▶참돔 - 부력, 잠수",13_상태도 마을 앞 갯바위.JPEG,전라남도 신안군,"감성돔,농어,돌돔,볼락,우럭,열기,참돔",1
126.56061110019,34.233944438577,G10284,F1021,노화도·보길도·소안도,노화도 북쪽 목부분 홈통,펄,8~10,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,숭어,우럭,볼락,참돔",1
126.555555599776,34.212999998561,G10291,F1021,노화도·보길도·소안도,노화도 갈미각 부근 갯바위,펄,3.8~4.5,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",1
126.504666699635,34.1393333295994,G10300,F1021,노화도·보길도·소안도,보길도 망월각 갯바위,바위,6.3~7,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투",,전라남도 완도군,"감성돔,농어,돌돔,볼락,벵에돔,우럭",1
126.684250000043,34.1815277807271,G10303,F1021,노화도·보길도·소안도,소안도 청변각 갯바위(코바위),"펄, 모래, 조개껍질",3.1~5,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,우럭,참돔",1
126.682555600067,34.148361115183,G10305,F1021,노화도·보길도·소안도,소안도 밖고래여 부근,펄,3.2~3.8,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶우럭 - 릴찌, 원투 
▶ 참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,우럭,참돔",1
126.638222199781,34.122861114286,G10309,F1021,노화도·보길도·소안도,소안도 농서 부근 갯바위,"가는 모래, 자갈",5.5~6.3,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶우럭 - 릴찌, 원투 
▶ 참돔 - 부력, 잠수",26_소안도 농서 부근 갯바위.JPEG,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,우럭,참돔",1
126.635111100329,34.1870277821087,G10311,F1021,노화도·보길도·소안도,소안도 산호도 부근 갯바위,펄,11.6~12.2,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 장대, 루어, 릴찌, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,농어,노래미,우럭,볼락,학공치",1
126.763944399913,34.21058333521189,G10335,F1023,청산도·대모도,대모도 북곧말 갯바위,"펄, 모래, 조개껍질",2.7~5,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,우럭,노래미,볼락",1
126.923833300078,34.1800833320488,G10347,F1023,청산도·대모도,청산도 동촌리 갯바위,모래,11.5~13,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1
127.143527800468,34.4225555599889,G10364,F1024,거금도,공고지 갯바위,펄,3.5~6.4,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,도다리,노래미,볼락,우럭",1
127.27991669968,34.060222218341,G10376,F1025,여서도·거문도,거문도 코바위,"모래, 자갈",14 ~ 16,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶전갱이 - 루어, 릴찌, 장대",,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔,볼락,전갱이",1
127.275888899825,34.0528611100557,G10385,F1025,여서도·거문도,거문도 취곶 부근 갯바위,"침니, 모래",3.7~5.1,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,농어,벵에돔,볼락,참돔",1
127.490055600482,34.5083333342966,G10395,F1026,나로도,내나로도 고막포 부근 갯바위,바위,4.8~5,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",1
127.506416704114,34.4711666702417,G10400,F1026,나로도,외나로도 창포골 갯바위,펄,8~10,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기",11_외나로도 창포골 갯바위.JPEG,전라남도 고흥군,"감성돔,농어,볼락,숭어",1
127.49152779959,34.4121666712574,G10403,F1026,나로도,외나로도 노랑바위,바위,12.3~14,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기",,전라남도 고흥군,"감성돔,농어,볼락,숭어",1
127.734944395474,34.5037500008604,G10417,F1027,금오도·안도,금오도 매봉산 직벽,펄,28~30,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,갑오징어,농어,벵에돔,볼락,학공치",1
128.18969439619,34.8267222169256,G10434,F1028,사량도,상사량도 염소자리,자갈,7~8,7물~12물,"▶감성돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,볼락,농어,우럭,참돔",1
128.178416695571,34.836138891757,G10437,F1028,사량도,상사량도 돈지항 부근 갯바위,"조개껍질, 펄",7.5~10,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투",08_상사량도 돈지항 부근 갯바위.JPEG,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락,붕장어",1
128.24127779811002,34.7952499975465,G10443,F1028,사량도,하사량도 레이더기지 부근 갯바위,펄,4.8~6.3,9물~13물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",1
128.364333296942,34.7966666687358,G10476,F1030,미륵도,수암말(에름바우) 부근,펄,1.2~1.5,조금 전·후,"▶고등어 - 루어, 릴찌, 장대 
▶감성돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"고등어,감성돔,농어,벵에돔,볼락,참돔",1
128.467416703095,34.7083333353591,G10484,F1031,비진도·매물도,비진도 상투바위,"펄, 조개껍질",8~10,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶무늬오징어 - 릴찌, 에깅 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,무늬오징어,볼락,벵에돔,참돔",1
128.715277798683,34.9587500000866,G10523,F1033,거제도 북동부,흥남해수욕장 몽돌밭,펄,1.1~1.9,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶우럭 - 릴찌, 원투 
▶전갱이 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",10_흥남해수욕장 몽돌밭.JPEG,경상남도 거제시,"감성돔,농어,우럭,전갱이,학공치",1
128.616222200267,34.7061388881269,G10538,F1034,거제도 남부,오포 흑산태,조개껍질,5.2~6,조금 전·후,"▶ 감성돔 - 릴찌, 장대, 원투 
▶ 농어 - 루어, 릴찌 
▶ 벵에돔 - 목줄, 장대, 부력, 잠수 
▶ 우럭 - 릴찌, 원투 
▶ 볼락 - 루어, 릴찌, 장대
▶ 참돔 - 부력, 잠수",,경상남도 거제시,"감성돔,농어,벵에돔,우럭,볼락,참돔",1
128.64394440015698,34.756694438085496,G10546,F1034,거제도 남부,오지막 해안 끝바리,펄,6.8~7.3,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",15_오지막 해안 끝바리.JPEG,경상남도 거제시,"감성돔,농어,벵에돔,우럭,볼락,학공치",1
128.69205560251498,34.803249999197895,G10550,F1034,거제도 남부,구조라해수욕장 호안로 갯바위,펄,1.6~2,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶고등어 - 루어, 릴찌, 장대 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶학공치 - 릴찌, 장대 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",19_구조라해수욕장 호안로 갯바위.JPEG,경상남도 거제시,"감성돔,고등어,농어,벵에돔,학공치,볼락,참돔",1
125.725861100461,37.6131111104809,G20002,F2001,연평도,시노도 갯바위,모래,0~6.3,12물~4물,"▶광어 - 릴찌, 원투
▶우럭 - 릴찌, 원투
▶숭어 - 릴찌, 장대, 홀치기
▶간재미 - 원투
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투",02_시노도 갯바위.JPG,인천광역시 옹진군,"광어,우럭,숭어,간재미,농어,노래미",1
125.682888899771,37.6396111076592,G20005,F2001,연평도,구지도 북측 갯바위,암,1.2~5.0,12물~4물,"▶광어 - 릴찌, 원투
▶우럭 - 릴찌, 원투
▶숭어 - 릴찌, 장대, 홀치기
▶간재미 - 원투
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투",05_구지도 북측 갯바위.JPG,인천광역시 옹진군,"광어,우럭,숭어,간재미,농어,노래미",1
126.407972199562,37.5263333269993,G20016,F2003,시도,조각공원 동측 갯바위,펄,-1.7~-1.5,초들물~중날물,"▶광어 - 릴찌, 원투
▶삼치 - 루어, 릴찌
▶쭈꾸미 - 릴찌, 원투, 장대
▶노래미 - 루어, 릴찌, 장대, 원투
▶ 붕장어 - 원투",02_조각공원 동측 갯바위.JPG,인천광역시 옹진군,"광어,삼치,쭈꾸미,노래미,붕장어",1
126.472638900539,37.534638888212704,G20021,F2003,시도,신도 동측 끝단 갯바위,"펄, 모래",-4.7~-1.3,초들물~중날물,"▶숭어 - 릴찌, 장대, 홀치기                                 ▶우럭 - 릴찌, 원투                                         ▶노래미 - 루어, 릴찌, 장대, 원투                          ▶삼치 - 루어, 릴찌",07_신도 동측 끝단 갯바위.JPG,인천광역시 옹진군,"숭어,우럭,노래미,삼치",1
126.466694399773,37.5111388878544,G20022,F2003,시도,신도 남측 끝단 갯바위,펄,-3.2~-2.8,초들물~중날물,"▶숭어 - 릴찌, 장대, 홀치기                                 ▶우럭 - 릴찌, 원투                                         ▶노래미 - 루어, 릴찌, 장대, 원투                          ▶삼치 - 루어, 릴찌",08_신도 남측 끝단 갯바위.JPG,인천광역시 옹진군,"숭어,우럭,노래미,삼치",1
126.361388899458,37.45736111088429,G20029,F2004,영종도·용유도,왕산 갯바위,펄,-2.4~-1.1,들물,"▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투
▶쭈꾸미 - 릴찌, 원투",07_왕산 갯바위.JPG,인천광역시 중구,"감성돔,노래미,삼치,붕장어,쭈꾸미",1
126.36516669974,37.4439444428798,G20031,F2004,영종도·용유도,을왕리 갯바위,펄,-1.7~0.1,들물,"▶광어 - 릴찌, 원투
▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투",09_을왕리 갯바위.JPG,인천광역시 중구,"광어,우럭,노래미,삼치,붕장어",1
126.434999999625,37.421972217674,G20035,F2004,영종도·용유도,영종도 남측수문,펄,-0.5~-0.8,"들물, 날물","▶숭어 - 릴찌, 장대, 홀치기
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투
▶쭈꾸미 - 릴찌, 원투",13_영종도 남측수문.JPG,인천광역시 중구,"숭어,노래미,삼치,붕장어,쭈꾸미",1
