X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY
127.8236667,34.81933333,G20500,F2033,남해도 북부,여계마을 해안 갯바위,암,0.2~1.3,초들물~중날물,"▶참돔 - 부력, 잠수
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 릴찌, 장대, 루어
▶우럭 - 릴찌, 원투",11_예계마을 해안 갯바위.JPG,경상남도 남해군,"참돔,농어,노래미,볼락,우럭",1
128.0828333,34.897,G20534,F2034,남해도 동부·신수도·창선도,잘푸여 갯바위,암,0.5~1.0,초들물~중날물,"▶볼락 - 릴찌, 장대, 루어 
▶갑오징어 - 에깅 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투",25_잘푸여갯바위.JPG,경상남도 사천시,"볼락,갑오징어,노래미,우럭",1
128.4885556,34.73297222,G20615,F2038,한산도·용초도,용머리,모래,4.6~6.2,초들물~중날물,"▶참돔 - 부력, 잠수
▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 릴찌, 장대, 루어",21_용머리.JPG,경상남도 통영시,"참돔,감성돔,노래미,볼락",1
126.3028611,33.95013889,G20672,F2042,추자도,하추자도 양식장 앞 해안,암,5.4~8.0,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶돌돔 - 민장대, 릴찌, 원투
▶자리돔 - 장대, 카드
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶참돔 - 부력, 잠수",13_하추자도 양식장 앞 해안.JPG,제주특별자치도 제주시,"감성돔,돌돔,자리돔,농어,볼락,참돔",1
128.3303361,34.95546111,G30491,F3025,자란만 부근,오토캠핑장 앞,펄,0.5~0.8,13물~6물,"▶ 갑오징어 - 에깅
▶ 감성돔 - 릴찌, 장대, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어 - 루어, 릴찌
▶",17. 오토캠핑장 앞.JPG,경상남도 고성군,"갑오징어,감성돔,노래미,벵에돔,참돔,볼락,농어",1
128.3578814,34.64098028,G30520,F3027,연화도 부근,한숨자리 인근,암,3.9~8.4,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",9. 한숨자리 인근.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
128.1899919,34.56919444,G30534,F3028,갈도 부근,빗바위 근처,"모래, 조개껍질",11.6~11.8,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",3. 빗바위 근처.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
128.4643606,34.90869,G30549,F3029,진해만 부근,지도 서측 해안길 끝,암,3.5~4.4,조금 전후,"▶ 감성돔 - 릴찌,  장대,  원투
▶ 넙치 - 루어,  원투
▶ 도다리 - 원투
▶ 볼락 - 릴찌,  장대,  루어
▶ 붕장어 - 원투
▶ 우럭 - 릴찌,  원투
▶ 학꽁치 - 릴찌,  장대
▶ 노래미 - 루어,  릴찌,  장",6. 지도 서측 해안길 끝.JPG,경상남도 통영시,"감성돔,넙치,도다리,볼락,붕장어,우럭,학꽁치,노래미",1
126.5406944,37.11116667,G10117,F1010,입파도·국화도,입파도 북동측 끝단,모래,2.2~4.1,조금 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶도다리 - 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,경기도 화성시,"넙치,노래미,도다리,붕장어,우럭",1
126.3947222,37.10741667,G10136,F1011,풍도·난지도,풍도 남쪽 마을 부근,"펄, 자갈",1.3~2.1,사리 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
126.4082778,36.36461111,G10152,F1012,원산도·삽시도,원산도 용뿌리 갯바위,"펄, 모래",1.1~1.6,들물 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶주꾸미 - 루어",09_원산도 용뿌리 갯바위.JPEG,충청남도 보령시,"감성돔,갑오징어,넙치,노래미,농어,우럭,주꾸미",1
126.0710556,36.22794444,G10171,F1013,호도·녹도·외연도,외연도 서측 갯바위,"자갈, 펄",1.6~3,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투
▶참돔 - 부력, 잠수",,충청남도 보령시,"감성돔,갑오징어,넙치,노래미,농어,우럭,참돔",1
125.9723056,36.11297222,G10185,F1014,어청도·연도,어청도 불탄서 부근,바위,3.4~5,"들물, 날물","▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶방어 - 부력, 잠수, 지깅 
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,넙치,농어,돌돔,방어,우럭",1
126.4435,35.83177778,G10234,F1017,선유도·무녀도·장자도·신시도,신시도 북단 곶부리,"모래, 펄",2.7~4,들물 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투
▶우럭 - 릴찌, 원투",,전라북도 군산시,"넙치,노래미,농어,도다리,우럭",1
127.69725,34.53822222,G10421,F1027,금오도·안도,금오도 용두 갯바위,펄,17~19,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투 
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대",,전라남도 여수시,"감성돔,도다리,노래미,붕장어,벵에돔,볼락",1
128.2269444,34.80058333,G10444,F1028,사량도,하사량도 말목섬 부근,"조개껍질, 모래, 펄",2.8~3.6,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투",,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락,붕장어",1
128.2415,34.61186111,G10460,F1029,욕지도,양판구미 일대,펄,12~15,5물~11물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶무늬오징어 - 릴찌, 에깅 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,무늬오징어,볼락,벵에돔,참돔",1
128.4342778,34.78269444,G10471,F1030,미륵도,매암말 부근 갯바위,바위,3.5~4.1,조금 전·후,"▶고등어 - 루어, 릴찌, 장대 
▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",08_매암말 부근 갯바위.JPEG,경상남도 통영시,"고등어,감성돔,노래미,도다리,볼락,참돔",1
128.6358333,34.70933333,G10541,F1034,거제도 남부,여차 남쪽끝 갯바위,바위,8.5~10,조금 전·후,"▶ 감성돔 - 릴찌, 장대, 원투 
▶ 농어 - 루어, 릴찌 
▶ 벵에돔 - 목줄, 장대, 부력, 잠수 
▶ 우럭 - 릴찌, 원투 
▶ 볼락 - 루어, 릴찌, 장대 
▶ 참돔 - 부력, 잠수",,경상남도 거제시,"감성돔,농어,벵에돔,우럭,볼락,참돔",1
128.71475,34.79983333,G10552,F1034,거제도 남부,예구마을 제방 끝 갯바위,펄,1~1.4,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶고등어 - 루어, 릴찌, 장대 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶학공치 - 릴찌, 장대 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 거제시,"감성돔,고등어,농어,벵에돔,학공치,볼락,참돔",1
126.4043611,37.52844444,G20017,F2003,시도,조각공원 서측 갯바위,펄,-1.7~-1.5,초들물~중날물,"▶광어 - 릴찌, 원투
▶삼치 - 루어, 릴찌
▶쭈꾸미 - 릴찌, 원투, 장대
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투",03_조각공원 서측 갯바위.JPG,인천광역시 옹진군,"광어,삼치,쭈꾸미,노래미,붕장어",1
126.4425278,37.42105556,G20036,F2004,영종도·용유도,영종도 남측제방 초소,펄,-3.1~-0.5,들물,"▶숭어 - 릴찌, 장대, 홀치기
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투
▶쭈꾸미 - 릴찌, 원투",14_영종도 남측제방 초소.JPG,인천광역시 중구,"숭어,노래미,삼치,붕장어,쭈꾸미",1
127.3893811,34.06110278,G30418,F3021,대삼부도,동굴 우측,암,0.2~0.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",14. 동굴 우측.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
128.0343575,34.95099028,G30458,F3024,진주만 부근,산분령 유료낚시터,암,2.0~4.0,"13물-4물, 초들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 갑오징어 - 에깅",12. 산분령 유료낚시터.JPG,경상남도 사천시,"감성돔,노래미,볼락,농어,도다리,갑오징어",1
128.0337406,34.93505583,G30460,F3024,진주만 부근,산분령 앞 마동도,암,0.1~2.2,"13물-4물, 초들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 갑오징어 - 에깅",14. 산분령 앞 마동도.JPG,경상남도 사천시,"감성돔,노래미,볼락,농어,도다리,갑오징어",1
128.2990758,34.7516125,G30502,F3026,추도 부근,구들빗등,암,4.3~4.5,6물~8물,"▶ 볼락 - 릴찌, 장대, 루어
▶ 우럭 - 릴찌, 원투
▶ 쭈꾸미 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수",5. 구들빗등.JPG,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",1
128.2896158,34.75088833,G30505,F3026,추도 부근,북바위 근처,암,0.5~1.5,6물~8물,"▶ 볼락 - 릴찌, 장대, 루어
▶ 우럭 - 릴찌, 원투
▶ 쭈꾸미 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수",8. 북바위 근처.JPG,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",1
128.3620775,34.64844861,G30514,F3027,연화도 부근,십리골마을 동측 갯바위,암,9.7~15.8,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",3. 십리골마을 동측 갯바위.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
128.3676828,34.63893333,G30518,F3027,연화도 부근,소쿠리강정 갯바위,암,7.9~10.7,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",7. 소쿠리강정 갯바위 .JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
128.1890081,34.56888389,G30535,F3028,갈도 부근,붉은바위,"모래, 조개껍질",11.6~11.8,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",4. 붉은바위.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
128.17922,34.55842083,G30541,F3028,갈도 부근,귀신여,암,14.5~15.9,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",10. 귀신여.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
126.1776189,34.261485,G30105,F3006,독거군도 부근,구도 남단,암,3.3~11.7,조금~4물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",14. 구도 남단.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
127.3872436,34.06232306,G30419,F3021,대삼부도,북동쪽 홈통,암,0.3~0.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",15. 북동쪽 홈통.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
127.7850753,34.43019,G30434,F3022,연도,절리서 근처 갯바위,암,1.1~1.5,"초들물, 초날물, 조금 전·후","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어,  삼치 - 루어, 릴찌
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 갑오징어 - 에깅",14. 절리서 근처 갯바위.JPG,전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",1
128.3068667,34.75148111,G30500,F3026,추도 부근,농바위 끝,암,3.6~6.3,6물~8물,"▶ 볼락 - 릴찌, 장대, 루어
▶ 우럭 - 릴찌, 원투
▶ 쭈꾸미 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수",3. 농바위 끝.JPG,경상남도 통영시,"볼락,우럭,쭈꾸미,광어,감성돔,벵에돔,참돔",1
124.67725,37.8135,G10008,F1001,대청도·소청도,대청도 사탄동해변 갯바위,"모래, 조개껍질",1.7~2.2,사리 전후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 루어, 릴찌",,인천광역시 옹진군,"넙치,노래미,농어,우럭",1
126.2406944,37.17705556,G10051,F1005,이작도·승봉도,소이작도 해군기지 부근,"펄, 모래",1.5~2,조금 전·후,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투",,인천광역시 옹진군,"노래미,우럭",1
125.124,34.0714,G20366,F2026,가거도,복여,암,4.0~4.1,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶참돔 - 릴찌 
▶농어 - 루어
▶볼락 - 릴찌, 장대, 루어 
▶우럭 - 루어, 릴찌, 장대, 원투 
▶돌돔 - 릴찌 
▶부시리 - 루어",17_복여.JPG,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
126.6219722,37.16302778,G10112,F1009,제부도,제부도 소방서 앞,펄,1~1.3,"들물, 날물","▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶망둑어 - 원투",02_제부도 소방서 앞.JPEG,경기도 화성시,"넙치,노래미,망둑어",1
126.3799444,37.10577778,G10130,F1011,풍도·난지도,풍도 채석장 남측,바위,4~6,사리 전·후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투",,경기도 안산시,"넙치,노래미,농어,붕장어,우럭",1
126.3413611,36.33783333,G10160,F1012,원산도·삽시도,삽시도 면삽지,"모래, 조개껍질",2.1~3.7,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶주꾸미 - 루어",,충청남도 보령시,"감성돔,갑오징어,넙치,농어,우럭,주꾸미",1
125.9947222,36.11811111,G10177,F1014,어청도·연도,어청도 한우담 부근,모래,1.8~3,"들물, 날물","▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶농어 - 루어, 릴찌
▶방어 - 부력, 잠수, 지깅 
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,갑오징어,넙치,농어,방어,우럭",1
128.3721667,34.83036111,G10466,F1030,미륵도,대양화 제방,펄,1.1~1.5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶쥐치 - 카드, 훌치기",,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락,쥐치",1
128.5581389,34.63516667,G10492,F1031,비진도·매물도,대매물도 설풍자리,"펄, 조개껍질",5~5.6,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",13_대매물도 설풍자리.JPEG,경상남도 통영시,"감성돔,돌돔,벵에돔,참돔",1
126.4726389,37.49869444,G20024,F2004,영종도·용유도,삼목수문,펄,-2.9~2.1,"들물, 날물","▶숭어 - 릴찌, 장대, 홀치기
▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투",02_삼목수문.JPG,인천광역시 중구,"숭어,우럭,노래미,삼치,붕장어",1
126.8429722,34.35216667,G10316,F1022,신지도,대곡리 남쪽 양식장 배수구 부근,펄,1.2~1.5,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶숭어 - 릴찌, 장대, 훌치기 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,농어,숭어,볼락,참돔,학공치",1
126.2635278,33.16919444,G20809,F2050,제주도 남서부·가파도·마라도,큰아끈여 갯바위,암,0.4~0.6,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",17_큰아끈여 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1
125.4664825,34.21007222,G30039,F3002,만재도,오동여 부근,암,10~16,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",12. 오동여 부근.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1
126.2804283,34.63025389,G30070,F3004,화원 부근,증도리 북측,펄,-0.1~0.6,"조금 전후, 초들물~중날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌",10. 중도리 북측.JPG,전라남도 해남군,"감성돔,붕장어,농어",1
125.9304203,34.24541944,G30086,F3005,거차수도 부근,동거차 상송도,암,2~3.4,10물~5물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 부시리 - 부력, 잠수, 지깅",14. 동거차 상송도.JPG,전라남도 진도군,"참돔,감성돔,돌돔,우럭,농어,부시리",1
126.1824703,34.25373083,G30107,F3006,독거군도 부근,독거 동쪽 선창,펄,12~12.3,조금~4물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",16. 독거 동쪽 선.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
126.3415228,33.95369889,G30119,F3007,추자군도,신대산전망터 앞,암,1.1~2.1,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",8. 신대산전망터 앞.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
127.5659031,34.61334111,G30270,F3014,낭도 부근,낭도산 동측,"펄, 조개껍질",10~17.5,"조금 전후, 5물~8물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",21. 낭도산 동측.JPG,전라남도 여수시,"감성돔,붕장어,농어,숭어",1
127.0808906,34.19296278,G30353,F3018,황제도,황제도 등대 밑,암,4.1~6.9,"사리를 피한 물때, 1~3물, 9~13물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 광어 - 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어",2. 황제도 등대 밑.JPG,전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",1
127.3712114,34.29544556,G30376,F3019,손죽열도 부근,잔거리 서측,펄,2.9~9.6,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",12. 잔거리 서측.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
127.3847653,34.05404222,G30408,F3021,대삼부도,덜섬 끝바리 부근,암,0.1~13.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",4. 덜섬 끝바리 부근.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
125.1229167,34.04711111,G20350,F2026,가거도,녹섬 갯바위,펄,1.7~4.6,초들물~중날물,"▶농어 - 루어, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶돌돔 - 처박기, 장대, 원투, 릴찌
▶볼락 - 릴찌, 장대, 루어
▶우럭 - 루어, 릴찌, 장대, 원투",01_녹섬 갯바위.JPG,전라남도 신안군,"농어,노래미,돌돔,볼락,우럭",1
125.09225,34.11436111,G20372,F2026,가거도,신여,암,7.5~14.2,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶참돔 - 릴찌 
▶농어 - 루어
▶볼락 - 릴찌, 장대, 루어 
▶우럭 - 루어, 릴찌, 장대, 원투 
▶돌돔 - 릴찌 
▶부시리 - 루어",23_신여.JPG,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
130.9084722,37.54938889,G20657,F2041,울릉도,삼선암 갯바위,암,2.0~3.1,조금 전후,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅",11_삼선암 갯바위.JPG,경상북도 울릉군,"벵에돔,부시리",1
128.6961678,35.09737361,G30584,F3031,진해항 부근,합포마을 남측,펄,0.1~1.7,초들물~중날물,"▶ 도다리 - 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 감성돔 - 릴찌, 장대, 원투
▶ 갑오징어 - 에깅",18. 합포마을 남측.JPG,경상남도 창원시,"도다리,노래미,볼락,감성돔,갑오징어",1
124.7023889,37.80488889,G10004,F1001,대청도·소청도,대청도 독바위,모래,7.6~8,사리 전후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶삼치 - 루어, 릴찌
▶쏨뱅이 - 루어, 릴찌 
▶우럭 - 루어, 릴찌",,인천광역시 옹진군,"넙치,노래미,농어,삼치,쏨뱅이,우럭",1
126.1653611,37.23172222,G10038,F1004,덕적도·소야도,덕적도 정자바위,"펄, 모래",1.7~2,"펄, 모래","▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶붕장어 - 원투
▶우럭 - 루어, 릴찌",06_덕적도 정자바위.JPG,인천광역시 옹진군,"넙치,노래미,농어,붕장어,우럭",1
126,34.79008333,G10259,F1019,비금도·도초도,비금도 큰당두리 갯바위,"펄, 모래",1.4~2.1,초들물~중들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투",10_비금도 큰당두리 갯바위.JPEG,전라남도 신안군,"감성돔,농어,볼락,붕장어,우럭",1
